speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
1.285325,-1.230424,-0.135389,2.748359,0.215558
1.269771,-1.216549,-0.121381,2.625006,0.171323
1.259083,-1.207418,-0.10717,2.549737,0.132501
1.253286,-1.203037,-0.092755,2.522856,0.098047
1.252399,-1.203409,-0.078133,2.544642,0.066737
1.256441,-1.208536,-0.063305,2.608487,0.038323
1.26346,-1.216443,-0.048587,2.664098,0.016439
1.26781,-1.221456,-0.0349,2.689004,-0.004467
1.269078,-1.223192,-0.022304,2.682752,-0.024116
1.267228,-1.22164,-0.0108,2.645037,-0.041753
1.262228,-1.216792,-0.000389,2.575607,-0.056751
1.254051,-1.208639,0.008931,2.474254,-0.068598
1.242675,-1.197171,0.017157,2.340803,-0.076888
1.228078,-1.182382,0.024288,2.17511,-0.081321
1.210244,-1.164273,0.030319,1.977049,-0.081697
1.189158,-1.142849,0.035245,1.751451,-0.078139
1.166235,-1.119539,0.039122,1.534727,-0.072134
1.145561,-1.098442,0.042125,1.343161,-0.064365
1.127397,-1.079841,0.04426,1.176746,-0.055384
1.111737,-1.063747,0.045521,1.035412,-0.045709
1.098577,-1.050173,0.045905,0.919105,-0.035781
1.087915,-1.03913,0.045405,0.827799,-0.025947
1.079753,-1.030629,0.044017,0.761491,-0.016447
1.074093,-1.024684,0.041735,0.720211,-0.007404
1.070943,-1.021305,0.038554,0.704019,0.001184
1.070311,-1.020504,0.034469,0.713004,0.009451
1.072209,-1.022293,0.029474,0.747279,0.017656
1.076649,-1.026685,0.023566,0.806983,0.026188
1.083649,-1.033689,0.016738,0.892265,0.03555
1.093224,-1.043308,0.008991,1.003282,0.046349
1.105393,-1.055535,0.000331,1.140193,0.059282
1.120174,-1.070363,-0.009239,1.303144,0.075115
1.137586,-1.087786,-0.019713,1.49227,0.094664
1.157646,-1.107796,-0.031087,1.707681,0.118773
1.180373,-1.130387,-0.043356,1.949463,0.148296
1.205784,-1.155552,-0.056515,2.217673,0.184074
1.233892,-1.183285,-0.070559,2.512241,0.226878
1.264662,-1.213529,-0.085463,2.81226,0.268486
1.293632,-1.241937,-0.099323,3.070127,0.301102
1.317659,-1.265486,-0.110816,3.278628,0.32873
1.3367,-1.284157,-0.119933,3.437526,0.349539
1.350718,-1.297949,-0.126675,3.54667,0.362186
1.359692,-1.306865,-0.131047,3.605965,0.365736
1.363606,-1.310906,-0.133053,3.615357,0.359611
1.362454,-1.310077,-0.132699,3.574823,0.343558
1.356236,-1.304381,-0.129989,3.484366,0.317638
1.344963,-1.293821,-0.124928,3.344016,0.282226
1.328652,-1.278399,-0.117521,3.153838,0.238032
1.307328,-1.258118,-0.107773,2.913939,0.186143
1.281031,-1.232983,-0.095688,2.624494,0.128085
1.24981,-1.202996,-0.081272,2.285777,0.065912
1.213734,-1.16816,-0.064529,1.898208,0.002341
1.172894,-1.128477,-0.045465,1.466617,-0.05683
1.128895,-1.085422,-0.024871,1.054625,-0.08014
1.090531,-1.047365,-0.007109,0.711718,-0.079747
1.059155,-1.015991,0.006821,0.438398,-0.066525
1.034635,-0.991302,0.016915,0.233592,-0.045411
1.016864,-0.973305,0.02317,0.096304,-0.02059
1.005769,-0.962006,0.025581,0.025793,0.004831
1.001319,-0.957414,0.024143,0.021731,0.029089
1.003532,-0.959538,0.018849,0.084286,0.051938
1.012474,-0.968391,0.00969,0.214121,0.074711
1.02825,-0.983988,-0.003344,0.412305,0.100251
1.051001,-1.006348,-0.020266,0.680133,0.132714
1.080891,-1.035496,-0.041093,1.007395,0.169385
1.114628,-1.068126,-0.063564,1.308867,0.17635
1.142239,-1.094696,-0.081156,1.542513,0.179982
1.162852,-1.114575,-0.093437,1.706268,0.177474
1.176329,-1.127762,-0.100406,1.799182,0.16459
1.182597,-1.134258,-0.102064,1.820837,0.138927
1.181648,-1.134062,-0.09841,1.771214,0.099703
1.17353,-1.127176,-0.089446,1.650668,0.047667
1.158354,-1.113597,-0.07517,1.459973,-0.014872
1.136301,-1.093328,-0.055582,1.200478,-0.083904
1.10764,-1.066367,-0.030683,0.874374,-0.153458
1.072752,-1.032714,-0.000473,0.485167,-0.215226
1.032171,-0.992371,0.035048,0.038443,-0.258077
0.986641,-0.945336,0.075881,-0.456882,-0.267525
0.937204,-0.928516,0.127318,0,0
1.815448,-1.739594,0.127743,8.030277,-0.569518
1.79835,-1.722329,0.126265,7.871129,-0.550157
1.783063,-1.706854,0.124124,7.730287,-0.528546
1.769588,-1.693167,0.121318,7.607755,-0.504783
1.757929,-1.681268,0.117849,7.503549,-0.478935
1.748091,-1.671159,0.113716,7.417692,-0.451046
1.740078,-1.662838,0.108919,7.350216,-0.421128
1.733899,-1.656305,0.103457,7.301165,-0.389163
1.72956,-1.651562,0.097332,7.270588,-0.355102
1.727073,-1.648607,0.090543,7.258544,-0.318864
1.726445,-1.647441,0.08309,7.265099,-0.280336
1.727689,-1.648064,0.074973,7.290323,-0.239375
1.730816,-1.650479,0.066191,7.334292,-0.195806
1.735839,-1.654725,0.056736,7.397084,-0.149427
1.742771,-1.660852,0.046595,7.478777,-0.100009
1.751625,-1.668911,0.035757,7.579449,-0.0473
1.762413,-1.678955,0.024208,7.699176,0.008976
1.775151,-1.691033,0.011939,7.838029,0.069109
1.789851,-1.705199,-0.001064,7.996073,0.133407
1.806527,-1.721503,-0.014813,8.173369,0.202186
1.825191,-1.739996,-0.029319,8.369965,0.275771
1.845855,-1.76073,-0.044595,8.585904,0.35449
1.868532,-1.783757,-0.060653,8.821218,0.43867
1.893232,-1.809127,-0.077504,9.075929,0.528635
1.919965,-1.836877,-0.095156,9.350048,0.624701
1.948741,-1.866983,-0.113599,9.64358,0.727175
1.979569,-1.899404,-0.132819,9.956515,0.83635
2.012456,-1.934102,-0.152801,10.288839,0.952505
2.047409,-1.971036,-0.17353,10.640527,1.075903
2.084434,-2.010167,-0.194993,11.011548,1.206786
2.123536,-2.051455,-0.217173,11.401866,1.345379
2.164718,-2.09486,-0.240058,11.811436,1.491886
2.207984,-2.140344,-0.263633,12.240214,1.646491
2.253338,-2.187865,-0.287882,12.688148,1.809358
2.300779,-2.237385,-0.312792,13.155187,1.980629
2.350311,-2.288864,-0.338347,13.641278,2.160431
2.401932,-2.342261,-0.364534,14.118959,2.342465
2.447525,-2.389612,-0.389487,14.385259,2.481638
2.46381,-2.40814,-0.407879,14.348494,2.561417
2.449216,-2.396258,-0.419336,14.008451,2.579529
2.403718,-2.35388,-0.423836,13.365406,2.533846
2.3273,-2.28098,-0.421407,12.419646,2.422476
2.219948,-2.177556,-0.412099,11.171501,2.243524
2.081657,-2.043603,-0.395959,9.621398,1.994815
1.912425,-1.879122,-0.373038,7.769962,1.673455
1.712259,-1.684108,-0.343383,5.618218,1.27503
1.481177,-1.458552,-0.307039,3.168065,0.791822
1.219228,-1.202349,-0.263968,0.423608,0.208174
0.926539,-0.915316,-0.21407,-2.509354,-0.48684
0.62766,-0.620427,-0.163989,-5.210107,-1.309962
0.359532,-0.350961,-0.123368,-7.3883,-2.665101
0.140003,-0.107205,-0.092245,-6.741597,-6.807868
0.155818,0.110936,-0.070544,5.798141,-4.85001
0.327784,0.303552,-0.05819,5.530205,-1.601814
0.487923,0.470725,-0.055117,4.215767,-0.757523
0.624477,0.612325,-0.061398,3.038263,-0.409095
0.736069,0.728064,-0.07721,2.091046,-0.210081
0.822817,0.817649,-0.102731,1.386872,-0.063815
0.885426,0.880789,-0.138144,0.922328,0.05901
0.925095,0.917192,-0.183627,0.68582,0.161263
0.943651,0.926567,-0.239358,0.656703,0.231787
0.943838,0.908754,-0.305428,0.800938,0.250864
0.929791,0.86376,-0.381815,1.063981,0.196314
0.907749,0.791599,-0.46849,1.362796,0.056894
0.886929,0.69229,-0.565424,1.538669,-0.179081
0.87897,0.579522,-0.660946,1.297726,-0.57423
0.8783,0.492525,-0.721643,1.005204,-0.887253
0.86887,0.433992,-0.74521,0.795153,-1.238789
0.841205,0.404026,-0.731542,0.706161,-1.729749
0.79202,0.402733,-0.680534,0.782322,-2.380642
0.724647,0.430219,-0.59208,1.152346,-3.06529
0.652298,0.472204,-0.477975,2.307634,-3.171827
0.578052,0.443941,-0.408309,3.398838,-3.312845
0.497244,0.330963,-0.395028,3.804884,-4.053032
0.467735,0.133127,-0.438234,2.366901,-4.727212
0.604093,-0.149729,-0.538038,0.699286,-2.797793
0.929607,-0.517761,-0.694553,2.212701,0.681078
1.399004,-0.971129,-0.90789,6.153848,4.211132
1.98671,-1.509993,-1.178161,11.467958,7.787273
2.646499,-2.103995,-1.485301,16.495326,10.750628
3.159022,-2.57328,-1.710395,20.095471,12.570262
3.486355,-2.887125,-1.833135,22.17269,13.315131
3.628226,-3.045303,-1.853378,22.699597,13.023819
3.58486,-3.047586,-1.770974,21.660266,11.722764
3.356988,-2.893739,-1.585742,19.059739,9.45727
2.957132,-2.592537,-1.303602,15.677728,6.822135
2.551213,-2.280326,-1.016949,12.563768,4.531058
2.197815,-2.004793,-0.758081,9.801876,2.639206
1.898433,-1.766012,-0.527018,7.407564,1.168261
1.654383,-1.564049,-0.323782,5.408844,0.127229
1.466118,-1.398954,-0.148402,3.843669,-0.505062
1.332259,-1.270764,-0.00091,2.745231,-0.796414
1.248808,-1.17952,0.118662,2.117612,-0.858388
1.20939,-1.125259,0.210282,1.922259,-0.813229
1.206863,-1.10802,0.273917,2.094667,-0.750802
1.235513,-1.127842,0.309536,2.579686,-0.708308
1.292607,-1.184764,0.317107,3.356231,-0.677269
1.378704,-1.278825,0.296596,4.353045,-0.68795
1.479521,-1.389069,0.264861,5.288687,-0.823341
1.570419,-1.485201,0.246276,6.11739,-0.951394
1.649838,-1.56683,0.241138,6.82479,-1.096312
1.717192,-1.633909,0.24947,7.403806,-1.276003
1.772406,-1.686391,0.271293,7.852042,-1.501948
1.815815,-1.724249,0.306624,8.170235,-1.780984
1.848126,-1.747494,0.355467,8.361575,-2.116626
1.870415,-1.756146,0.417826,8.431519,-2.51012
1.884157,-1.750224,0.493705,8.387864,-2.961418
1.891272,-1.729746,0.583107,8.252712,-3.42269
1.892534,-1.697611,0.674425,8.062875,-3.762597
1.885632,-1.658,0.750884,7.798566,-4.012826
1.869093,-1.61099,0.812251,7.454787,-4.166143
1.841737,-1.556611,0.858485,7.028454,-4.215324
1.802606,-1.494885,0.889547,6.517544,-4.154241
1.75092,-1.425783,0.905425,5.937966,-3.98389
1.691176,-1.354249,0.90786,5.412231,-3.751185
1.637412,-1.294562,0.901844,4.980999,-3.495299
1.589971,-1.247645,0.887718,4.635968,-3.222915
1.548502,-1.213478,0.865493,4.370835,-2.939575
1.512999,-1.192038,0.835178,4.181596,-2.651052
1.483848,-1.183304,0.796785,4.067295,-2.363327
1.461856,-1.187252,0.750323,4.030824,-2.082158
1.448256,-1.203784,0.695503,4.08128,-1.818944
1.445985,-1.23352,0.634325,4.248036,-1.616421
1.460219,-1.277944,0.572634,4.564828,-1.463082
1.492079,-1.337178,0.510796,5.045322,-1.342097
1.542189,-1.411262,0.448802,5.699346,-1.235347
1.610895,-1.500242,0.386642,6.532015,-1.124476
1.698014,-1.603903,0.324376,7.429025,-1.023943
1.780627,-1.698261,0.268558,8.138383,-0.935971
1.84133,-1.76665,0.22374,8.616072,-0.848635
1.87862,-1.80905,0.189933,8.849713,-0.782096
1.891561,-1.825437,0.167149,8.832432,-0.748837
1.879615,-1.815776,0.155405,8.560651,-0.755159
1.842555,-1.780022,0.154723,8.03309,-0.801828
1.780445,-1.718116,0.165132,7.250553,-0.883846
1.693678,-1.629973,0.186672,6.216518,-0.98915
1.583108,-1.515477,0.219402,4.983903,-1.073817
1.461918,-1.387464,0.257052,3.890817,-0.99668
1.36371,-1.2831,0.281471,3.061347,-0.842195
1.289226,-1.204843,0.291461,2.479348,-0.652818
1.237377,-1.152692,0.287021,2.130601,-0.457834
1.20784,-1.126647,0.268151,2.007715,-0.277878
1.20129,-1.12671,0.23485,2.114742,-0.120091
1.219388,-1.152878,0.18712,2.467997,0.026179
1.264492,-1.205153,0.124959,3.091441,0.191129
1.339146,-1.283535,0.048369,9.206681,0.348137
4.676671,-4.483179,-0.968318,31.800806,6.162766
3.958382,-3.80101,-0.730081,25.360482,4.142774
3.321273,-3.193331,-0.51609,19.66727,2.43254
2.766025,-2.660313,-0.326386,14.724721,1.051293
2.293446,-2.202084,-0.16097,10.540963,0.019872
1.904298,-1.818768,-0.019838,7.130968,-0.646475
1.598843,-1.510489,0.097014,4.515929,-0.954549
1.37597,-1.27737,0.18959,2.712875,-0.958444
1.232237,-1.119536,0.257894,1.711101,-0.775755
1.162002,-1.037108,0.301929,1.455967,-0.561253
1.159719,-1.030212,0.321702,1.877406,-0.435635
1.223175,-1.098971,0.317214,2.949547,-0.424499
1.354642,-1.243507,0.288471,4.710782,-0.453392
1.558957,-1.463927,0.235448,7.221469,-0.39309
1.839962,-1.75951,0.158311,10.187675,-0.224157
2.132048,-2.061091,0.079137,12.875691,0.006752
2.385416,-2.32061,0.013242,15.160351,0.279566
2.597801,-2.537937,-0.039406,17.025721,0.52877
2.768047,-2.712945,-0.078844,18.465896,0.71975
2.895535,-2.845504,-0.105104,19.478549,0.833317
2.979942,-2.935486,-0.118221,20.062778,0.858829
3.021133,-2.982762,-0.118229,20.218317,0.790956
3.019119,-2.987197,-0.105134,19.945255,0.62821
2.974042,-2.948651,-0.078905,19.244001,0.37246
2.886202,-2.866981,-0.03951,18.115417,0.029188
2.756114,-2.742046,0.013084,16.561208,-0.391429
2.584631,-2.573705,0.07891,14.585359,-0.871683
2.373437,-2.362095,0.157733,12.310018,-1.270138
2.146236,-2.131034,0.225926,9.994874,-1.405326
1.917123,-1.897089,0.267087,7.667368,-1.31946
1.684207,-1.660294,0.281206,5.319824,-1.029774
1.445883,-1.420682,0.268272,2.941789,-0.564398
1.201047,-1.178286,0.228273,0.518605,0.02423
0.949664,-0.933141,0.1612,-1.969179,0.622781
0.694646,-0.685279,0.067042,-4.528944,0.937285
0.450396,-0.434735,-0.054213,-6.927164,0.025627
0.292523,-0.181542,-0.202573,-6.233784,-4.233894
0.396831,0.074,-0.37764,-0.557765,-4.95006
0.627356,0.308431,-0.543188,0.515255,-2.504047
0.83882,0.505326,-0.674073,-0.037936,-0.719736
1.00839,0.664425,-0.770254,-0.782561,0.461881
1.130611,0.78547,-0.831691,-1.368742,1.166699
1.203622,0.868199,-0.858345,-1.67757,1.458131
1.226657,0.912394,-0.850183,-1.656275,1.37153
1.199401,0.91812,-0.807224,-1.274458,0.932015
1.121805,0.885572,-0.729508,-0.506701,0.169577
0.995049,0.814566,-0.619032,0.69943,-0.717187
0.833257,0.699555,-0.505412,2.235729,-1.688099
0.640582,0.538716,-0.399072,3.944377,-2.934936
0.422276,0.332222,-0.300111,5.303452,-4.894709
0.226418,0.08007,-0.208525,2.617101,-8.203354
0.308461,-0.217878,-0.124226,-4.181744,-3.603132
0.607022,-0.544762,-0.050405,-2.035012,-0.769703
0.912407,-0.851969,0.003621,0.85776,-0.232667
1.198438,-1.136315,0.0373,3.579559,-0.138364
1.461543,-1.39783,0.050699,6.071415,-0.094905
1.701192,-1.63653,0.043837,8.330187,0.018404
1.917752,-1.852415,0.016671,10.35884,0.249146
2.112017,-2.045482,-0.030849,12.161083,0.618769
2.285085,-2.21573,-0.098771,13.740832,1.137514
2.438334,-2.363157,-0.187143,15.102347,1.810212
2.573434,-2.487761,-0.296014,16.239641,2.635727
2.687489,-2.584806,-0.424025,16.737478,3.492105
2.708279,-2.582568,-0.5499,16.051925,4.235735
2.611863,-2.455879,-0.666207,14.162029,4.813339
2.402422,-2.204574,-0.772945,11.107273,5.146313
2.089376,-1.828489,-0.870115,6.985843,5.100707
1.69651,-1.327443,-0.957711,2.327825,4.379819
1.328473,-0.771411,-1.02307,-0.491349,2.621084
1.120501,-0.361481,-1.029902,-1.145815,0.825048
0.994831,-0.111158,-0.975715,-0.662657,-0.702413
0.866101,-0.020671,-0.86041,0.153392,-2.347704
0.70397,-0.090253,-0.683886,0.544112,-4.254136
0.600558,-0.320133,-0.446041,-0.535598,-4.657378
0.787854,-0.684978,-0.162524,0.060919,-1.899907
1.124841,-1.034202,0.073864,3.133329,-1.174281
1.452907,-1.342164,0.247287,6.099162,-1.487744
1.73626,-1.608788,0.357642,8.590139,-1.854225
1.966622,-1.834037,0.404823,10.594629,-1.945929
2.143775,-2.01788,0.388721,12.135969,-1.655486
2.272823,-2.161212,0.312642,13.322657,-1.234819
2.378492,-2.27808,0.228217,14.305978,-0.863885
2.466804,-2.373392,0.15349,15.093321,-0.512019
2.536259,-2.447146,0.088473,15.6759,-0.194255
2.58579,-2.499338,0.033173,16.04822,0.078283
2.614634,-2.529917,-0.012386,16.206778,0.29752
2.622235,-2.538817,-0.048178,16.149301,0.457788
2.608199,-2.52597,-0.074174,15.874284,0.555399
2.572248,-2.491308,-0.090349,15.380727,0.588404
2.514207,-2.434763,-0.096674,14.667974,0.556533
2.433992,-2.356269,-0.093122,13.73615,0.461492
2.33187,-2.256013,-0.079748,12.691034,0.339849
2.230104,-2.155949,-0.063416,11.769866,0.243742
2.14408,-2.071334,-0.048899,11.005282,0.164742
2.073781,-2.002201,-0.036206,10.397282,0.101343
2.019189,-1.948584,-0.025347,9.945833,0.051947
1.980282,-1.910516,-0.016333,9.650877,0.014968
1.95704,-1.888031,-0.009173,9.512336,-0.011036
1.949444,-1.881161,-0.003878,9.530123,-0.027232
1.957479,-1.88994,-0.000457,9.704163,-0.034406
1.981133,-1.914401,0.00108,10.033905,-0.032979
2.020154,-1.954325,0.000775,10.414183,-0.040541
2.052733,-1.9879,0.002359,10.610477,-0.078197
2.063765,-1.999971,0.008427,10.591154,-0.138784
2.053294,-1.990505,0.018997,10.356428,-0.221677
2.021397,-1.959468,0.034084,9.906708,-0.324816
1.968197,-1.906826,0.053704,9.24269,-0.444455
1.893876,-1.832547,0.077873,8.365558,-0.574631
1.79871,-1.736596,0.106608,7.313247,-0.696231
1.693206,-1.62932,0.137042,6.352737,-0.7438
1.606331,-1.540456,0.160923,5.598728,-0.744573
1.539581,-1.472,0.177703,5.04836,-0.71443
1.492568,-1.423986,0.18738,4.6982,-0.664769
1.465015,-1.396448,0.189951,4.545398,-0.604493
1.456804,-1.389418,0.185413,4.588515,-0.538602
1.468012,-1.402932,0.173764,4.785243,-0.486559
1.489037,-1.42657,0.159714,4.971024,-0.481909
1.50569,-1.444696,0.149515,5.109678,-0.4864
1.517688,-1.457667,0.143692,5.20024,-0.501174
1.524962,-1.465481,0.142251,5.242118,-0.527406
1.527489,-1.468135,0.1452,5.235117,-0.565674
1.525298,-1.465624,0.152547,5.17941,-0.615987
1.518461,-1.457944,0.164302,5.075543,-0.677799
1.507104,-1.44509,0.180479,4.924469,-0.750011
1.491405,-1.427053,0.201094,4.729262,-0.827362
1.471978,-1.404405,0.224894,4.515131,-0.86267
1.451098,-1.380559,0.244403,4.293411,-0.866222
1.428919,-1.356093,0.258351,4.061644,-0.846594
1.40525,-1.331009,0.266737,3.81837,-0.804754
1.37995,-1.305305,0.269563,3.56238,-0.741969
1.352934,-1.278982,0.266828,3.292737,-0.659911
1.324178,-1.25204,0.258531,3.008815,-0.560748
1.293721,-1.224479,0.244673,2.710365,-0.447254
1.261677,-1.196299,0.225255,2.39762,-0.322899
1.228242,-1.1675,0.200275,2.071455,-0.191942
1.193712,-1.138081,0.169734,1.733618,-0.059479
1.158497,-1.108044,0.133632,1.387044,0.068563
1.123141,-1.077387,0.091969,1.036273,0.185562
1.088349,-1.046112,0.044745,0.687963,0.284558
1.055008,-1.014217,-0.008041,0.351441,0.358946
1.024211,-0.981703,-0.066387,0.039162,0.403674
0.997269,-0.987951,-0.136008,0,0
2.711725,-2.530483,-0.957249,14.060148,5.353697
2.368714,-2.211451,-0.844533,10.939886,4.209592
2.04354,-1.908864,-0.736688,7.992032,3.11362
1.7362,-1.622724,-0.633716,5.216832,2.065217
1.446691,-1.353029,-0.535615,2.614648,1.063565
1.175007,-1.099781,-0.442386,0.186049,0.107372
0.921144,-0.862978,-0.354028,-2.067969,-0.805614
0.685097,-0.642622,-0.270543,-4.145396,-1.679923
0.466863,-0.438711,-0.191929,-6.041184,-2.526828
0.266447,-0.251247,-0.118188,-7.736882,-3.386527
0.083977,-0.080228,-0.049318,-9.05361,-4.61285
0.081522,0.074345,0.014681,7.909362,2.489378
0.228475,0.212472,0.073807,6.452038,2.515981
0.357851,0.33413,0.128056,5.30699,2.180463
0.469545,0.439249,0.177412,4.351922,1.844302
0.563576,0.527749,0.221857,3.570562,1.549318
0.639985,0.599554,0.261371,2.957198,1.308699
0.69883,0.654584,0.295939,2.508195,1.129614
0.740191,0.692761,0.32554,2.220002,1.017971
0.764182,0.714008,0.350157,2.088217,0.98017
0.770965,0.718245,0.369773,2.106658,1.024248
0.760777,0.705395,0.384369,2.265982,1.161139
0.73399,0.67538,0.393927,2.551211,1.406473
0.691201,0.628121,0.398428,2.936861,1.783374
0.633438,0.56354,0.397856,3.376656,2.326746
0.562605,0.481559,0.392191,3.780218,3.088446
0.482535,0.382117,0.381419,3.957974,4.134528
0.401681,0.265193,0.365532,3.50236,5.478568
0.339292,0.130771,0.344523,1.718164,6.719231
0.330366,-0.021165,0.318384,-1.31556,6.463645
0.400396,-0.190633,0.287108,-3.198689,4.370083
0.536157,-0.377647,0.250688,-2.916912,2.323968
0.715064,-0.582224,0.209117,-1.403597,1.06682
0.924403,-0.80438,0.162387,0.69225,0.434402
1.158294,-1.044132,0.110492,3.118492,0.210641
1.413919,-1.301496,0.053424,5.781481,0.259444
1.689816,-1.576487,-0.008823,8.643457,0.501534
1.98484,-1.868796,-0.076183,11.550396,0.858406
2.269421,-2.14974,-0.142033,14.185408,1.249715
2.522798,-2.399383,-0.201772,16.502479,1.64475
2.744548,-2.617666,-0.255389,18.500645,2.019386
2.934432,-2.804535,-0.302876,20.179795,2.35999
3.092306,-2.959939,-0.344223,21.540059,2.658293
3.218078,-3.083829,-0.379421,22.581618,2.909004
3.311685,-3.176154,-0.408462,23.304647,3.108588
3.373085,-3.236864,-0.431336,23.709294,3.254604
3.402246,-3.26591,-0.448036,23.795682,3.345325
3.399145,-3.263241,-0.458551,23.563906,3.379507
3.363766,-3.228807,-0.462873,23.014042,3.35625
3.296096,-3.162559,-0.460993,22.146661,3.275002
3.196386,-3.064704,-0.452949,21.071383,3.154531
3.087713,-2.957953,-0.442722,20.03299,3.035622
2.986075,-2.858078,-0.433081,19.06474,2.922854
2.891469,-2.765091,-0.424028,18.166607,2.816385
2.803895,-2.679004,-0.415563,17.338563,2.716386
2.72335,-2.599829,-0.40769,16.580575,2.623041
2.649832,-2.527577,-0.40041,15.892609,2.536546
2.583341,-2.462262,-0.393725,15.274628,2.457104
2.523874,-2.403894,-0.387638,14.726593,2.384919
2.471429,-2.352486,-0.38215,14.248468,2.320193
2.426006,-2.308049,-0.377263,13.840215,2.263117
2.387602,-2.270596,-0.372979,13.501802,2.213869
2.356217,-2.240138,-0.369301,13.233198,2.172602
2.331851,-2.216683,-0.366225,13.034381,2.139441
2.314501,-2.200243,-0.363752,12.898958,2.113402
2.302301,-2.188981,-0.36157,12.779792,2.086635
2.289895,-2.177617,-0.358786,12.655742,2.055719
2.276931,-2.165802,-0.355339,12.526704,2.02069
2.263411,-2.153531,-0.351226,12.392676,1.981601
2.249336,-2.140802,-0.346444,12.253658,1.938508
2.234709,-2.127612,-0.340988,12.109651,1.891476
2.219533,-2.113959,-0.334857,11.960658,1.840572
2.203812,-2.09984,-0.328047,11.806685,1.785874
2.187549,-2.085252,-0.320554,11.647738,1.727464
2.17075,-2.070192,-0.312376,11.483828,1.665431
2.15342,-2.054658,-0.303509,11.314967,1.599874
2.135565,-2.038647,-0.29395,11.141172,1.530897
2.117192,-2.022156,-0.283696,10.962462,1.458614
2.09831,-2.005182,-0.272744,10.778861,1.38315
2.078926,-1.987726,-0.261091,10.590396,1.304636
2.05905,-1.969791,-0.248739,10.397102,1.223215
2.038693,-1.951381,-0.235688,10.199016,1.139041
2.017866,-1.932501,-0.221937,9.996185,1.052279
1.996582,-1.913155,-0.207488,9.788662,0.963105
1.974855,-1.893346,-0.19234,9.576507,0.87171
1.9527,-1.873079,-0.176493,9.359816,0.778321
1.930147,-1.852369,-0.159963,9.143521,0.688746
1.908306,-1.832227,-0.143922,8.938966,0.610113
1.887923,-1.813356,-0.129187,8.747887,0.539989
1.868975,-1.795763,-0.115762,8.570206,0.478047
1.851439,-1.779453,-0.103651,8.405838,0.423974
1.835296,-1.764422,-0.092861,8.254702,0.37747
1.820526,-1.750669,-0.083399,8.116718,0.338255
1.807113,-1.73819,-0.075271,7.99181,0.306068
1.79504,-1.726983,-0.068485,7.879911,0.280673
1.784296,-1.717044,-0.063048,7.780957,0.261854
1.774869,-1.708372,-0.058965,7.694899,0.249425
1.76675,-1.700963,-0.056245,7.621696,0.243224
1.759935,-1.694813,-0.054894,7.561321,0.24312
1.754421,-1.689922,-0.054919,7.513762,0.249012
1.750207,-1.686285,-0.056326,7.479019,0.260831
1.747296,-1.683907,-0.059114,7.457109,0.27854
1.745693,-1.682795,-0.063273,7.447611,0.3019
1.745206,-1.682759,-0.068692,7.432932,0.322366
1.742777,-1.680802,-0.073807,7.389893,0.336307
1.737334,-1.675877,-0.078064,7.31683,0.34569
1.728871,-1.667986,-0.08145,7.213719,0.350434
1.717385,-1.65713,-0.083954,7.080537,0.350499
1.702873,-1.643309,-0.085561,6.917268,0.345886
1.685332,-1.626526,-0.086262,6.723894,0.336643
1.664761,-1.606781,-0.086043,6.500405,0.32286
1.641158,-1.584062,-0.084904,6.246788,0.304683
1.614526,-1.558349,-0.082855,5.963038,0.282311
1.584864,-1.529619,-0.079905,5.64923,0.255982
1.552216,-1.497892,-0.076047,5.322386,0.220173
1.520061,-1.466683,-0.070052,5.020104,0.171162
1.490837,-1.438429,-0.061067,4.747383,0.114463
1.464594,-1.413119,-0.049097,4.504549,0.051091
1.44141,-1.390741,-0.034149,4.292117,-0.018153
1.421383,-1.371283,-0.016227,4.110806,-0.09274
1.404635,-1.354743,0.004664,3.961536,-0.172472
1.391313,-1.341181,0.02853,3.84541,-0.257541
1.38158,-1.330687,0.05538,3.763684,-0.348589
1.37562,-1.323351,0.085225,3.717709,-0.446748
1.373626,-1.319261,0.118074,3.706411,-0.550142
1.374798,-1.317643,0.152696,3.693391,-0.616333
1.373178,-1.313485,0.181774,3.644316,-0.653561
1.367387,-1.306001,0.204061,3.554991,-0.667117
1.357111,-1.293744,0.219706,3.423331,-0.655617
1.342119,-1.277377,0.228596,3.247748,-0.618475
1.322257,-1.257218,0.230687,3.027061,-0.556031
1.297452,-1.233261,0.225967,2.760455,-0.469681
1.267709,-1.205496,0.214424,2.447502,-0.362065
1.233123,-1.173913,0.196043,2.088247,-0.237301
1.193894,-1.138501,0.170805,1.688474,-0.106062
1.152333,-1.101029,0.140364,1.327397,-0.035344
1.1203,-1.072018,0.114589,1.074232,-0.009741
1.099549,-1.053268,0.095159,0.93129,-0.010323
1.089849,-1.044803,0.082077,0.897357,-0.029943
1.091024,-1.046648,0.075348,0.971279,-0.063946
1.102974,-1.058843,0.074976,1.152281,-0.110652
1.125684,-1.081437,0.080969,1.440121,-0.171447
1.159223,-1.114502,0.093339,1.835062,-0.250484
1.203725,-1.158137,0.1121,2.337683,-0.354079
1.259375,-1.212493,0.137275,2.894616,-0.481729
1.310593,-1.262166,0.166529,3.106968,-0.582957
1.312357,-1.262515,0.193091,2.797231,-0.629831
1.261971,-1.210588,0.216514,1.970413,-0.598138
1.159999,-1.106383,0.236798,0.638689,-0.449047
1.007644,-0.949903,0.253943,-1.168467,-0.10804
0.8079,-0.741146,0.26795,-3.362371,0.596062
