n_displ_x,n_displ_y,n_diff_int_vel_x,n_diff_int_vel_y,n_diff_vel_x,n_diff_vel_y,speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
1.050957,-0.643209,-0.001036,-0.012445,-0.347756,-1.047706,1.553521,-1.172755,0.940958,5.560573,-2.663323
0.766248,-0.837991,-0.000451,-0.010848,-0.126934,-0.905405,1.65135,-1.374528,0.817934,6.723276,-2.558584
0.522499,-0.980204,-0.000276,-0.00955,0.064436,-0.772501,1.752887,-1.547195,0.705144,7.54771,-2.545783
0.334973,-1.088103,-0.000407,-0.008503,0.186404,-0.669687,1.816787,-1.650703,0.623329,7.914643,-2.502913
0.194829,-1.180417,-0.000728,-0.00765,0.23897,-0.596965,1.831084,-1.684936,0.572541,7.722826,-2.481766
0.095936,-1.261367,-0.001123,-0.006937,0.222102,-0.55453,1.790377,-1.649777,0.552835,6.931388,-2.505597
0.036764,-1.328341,-0.001475,-0.006304,0.135292,-0.545368,1.69399,-1.54511,0.564264,5.542008,-2.558076
0.02216,-1.376006,-0.001667,-0.005691,-0.021636,-0.570521,1.546365,-1.370817,0.60688,3.798885,-2.475435
0.027286,-1.401604,-0.001611,-0.005049,-0.202143,-0.606542,1.389669,-1.173353,0.657276,2.470682,-2.013387
-0.004324,-1.413701,-0.001343,-0.004393,-0.339089,-0.619608,1.269065,-1.019893,0.681605,1.578854,-1.45229
-0.083661,-1.418501,-0.000928,-0.003754,-0.431711,-0.609334,1.177204,-0.911266,0.679443,1.027982,-0.86821
-0.217694,-1.413681,-0.000432,-0.003161,-0.480009,-0.575721,1.108245,-0.847538,0.650751,0.728152,-0.320625
0.299386,-1.326103,0.003402,-0.002171,-0.536088,-0.568734,1.060776,-0.828777,0.59549,0.62533,0.133262
1.252615,-0.040003,-0.002932,-0.001941,-0.084879,-0.657647,1.039619,-0.855049,0.513622,0.736864,0.43772
1.065028,-0.129657,-0.002157,-0.001018,-0.013924,-0.545841,1.055994,-0.926419,0.405108,1.179576,0.577933
0.903278,-0.215853,-0.001579,-0.00033,0.101946,-0.406946,1.124622,-1.042956,0.269907,2.028676,0.573396
0.779551,-0.275446,-0.001251,0.000093,0.234982,-0.260548,1.232247,-1.176957,0.127611,2.993803,0.506269
0.697959,-0.307835,-0.001154,0.000277,0.345156,-0.134912,1.336644,-1.288364,0.006542,3.910379,0.600654
0.649335,-0.334427,-0.00125,0.000258,0.432018,-0.030324,1.427328,-1.376681,-0.09294,4.668395,0.764746
0.625096,-0.364314,-0.0015,0.000073,0.495575,0.053255,1.498405,-1.441864,-0.170797,5.216164,0.923024
0.618788,-0.399578,-0.001866,-0.000242,0.535837,0.115871,1.546414,-1.483872,-0.22699,5.53022,1.024653
0.625839,-0.438465,-0.002311,-0.000647,0.552815,0.15757,1.569334,-1.50266,-0.261479,5.599884,1.038457
-0.658095,0.133715,-0.006059,-0.003083,0.618559,0.65729,1.566062,-1.498187,-0.274223,5.420225,0.948178
-0.523793,0.045276,-0.007061,-0.004763,0.573588,0.605768,1.53616,-1.470408,-0.265176,4.989412,0.750239
-0.405766,-0.03781,-0.007914,-0.006211,0.505906,0.526993,1.479992,-1.419458,-0.234454,4.382553,0.519639
-0.30455,-0.106414,-0.008571,-0.007385,0.433107,0.439553,1.415755,-1.360939,-0.196032,3.781124,0.346905
-0.219919,-0.158729,-0.009011,-0.008276,0.366295,0.354179,1.355793,-1.305681,-0.159609,3.217094,0.202636
-0.151558,-0.196111,-0.009215,-0.008876,0.305505,0.271635,1.300082,-1.253685,-0.125181,2.691005,0.085753
-0.099147,-0.21994,-0.009166,-0.009176,0.250642,0.192663,1.248586,-1.20495,-0.09274,2.203337,-0.005138
-0.062342,-0.231602,-0.008853,-0.009173,0.201497,0.117942,1.201261,-1.159475,-0.062283,1.754475,-0.071763
-0.04076,-0.232472,-0.008292,-0.008883,0.157772,0.048049,1.15805,-1.117262,-0.033806,1.344667,-0.116176
-0.033955,-0.223878,-0.007522,-0.008348,0.119106,-0.016555,1.118885,-1.078328,-0.007328,0.973985,-0.140747
-0.041405,-0.207072,-0.006588,-0.007617,0.085115,-0.075537,1.083686,-1.042697,0.017123,0.642288,-0.148114
-0.062492,-0.183194,-0.005535,-0.006742,0.055417,-0.128681,1.052364,-1.010393,0.03952,0.34921,-0.141133
-0.096494,-0.15323,-0.004411,-0.005774,0.029652,-0.175878,1.024821,-0.981442,0.059836,0.094143,-0.122794
-0.142571,-0.117981,-0.00326,-0.004763,0.007506,-0.217108,1.000951,-0.955866,0.078041,-0.123738,-0.096132
-0.199762,-0.078033,-0.002128,-0.003761,-0.011289,-0.252415,0.980647,-0.933692,0.09411,-0.305447,-0.064124
-0.266984,-0.033734,-0.00106,-0.002817,-0.026943,-0.281895,0.9638,-0.914942,0.108013,-0.452128,-0.029592
-0.343035,0.01481,-0.000104,-0.001982,-0.039617,-0.305676,0.950309,-0.899642,0.119724,-0.564982,0.0049
-0.426595,0.067727,0.000706,-0.001296,-0.04942,-0.323906,0.940078,-0.887807,0.129226,-0.645187,0.037126
-0.516233,0.125361,0.001352,-0.000769,-0.056415,-0.336745,0.933026,-0.879431,0.136531,-0.693814,0.065265
-0.610412,0.188228,0.001821,-0.000407,-0.060628,-0.344359,0.929085,-0.874509,0.141656,-0.711746,0.087956
0.748373,-0.050864,-0.001277,-0.000394,-0.08295,-0.141559,0.928211,-0.873032,0.144614,-0.699618,0.104332
0.71466,-0.023864,-0.000959,-0.000415,-0.080883,-0.14849,0.930375,-0.874994,0.145422,-0.657768,0.11403
0.67968,0.00125,-0.000655,-0.000455,-0.075378,-0.153214,0.935574,-0.880387,0.144095,-0.586214,0.117243
0.644095,0.024685,-0.000365,-0.000504,-0.066435,-0.155669,0.943825,-0.889207,0.140626,-0.483588,0.124013
0.608838,0.045415,-0.000091,-0.000552,-0.053825,-0.153818,0.955118,-0.901678,0.133028,-0.349756,0.136097
0.575361,0.063133,0.000167,-0.000594,-0.037393,-0.146243,0.969571,-0.917954,0.119927,-0.184463,0.144503
0.545091,0.078444,0.000406,-0.000625,-0.017141,-0.132913,0.987452,-0.938029,0.101331,0.015481,0.153035
0.519374,0.091769,0.000625,-0.00064,0.006926,-0.113806,1.009112,-0.961896,0.077251,0.253951,0.166507
0.499473,0.103282,0.000824,-0.000634,0.034802,-0.088901,1.034963,-0.989548,0.047696,0.535141,0.190755
0.486561,0.112808,0.00104,-0.000476,0.066478,-0.058076,1.065456,-1.020979,0.012677,0.863164,0.23257
0.481804,0.119009,0.001331,-0.000241,0.101918,-0.020724,1.10106,-1.056182,-0.027796,1.241664,0.299534
0.486152,0.119569,0.001572,-0.000236,0.141112,0.023173,1.142238,-1.095278,-0.074032,1.673483,0.399735
0.50012,0.111872,0.001782,-0.000313,0.184056,0.073553,1.18943,-1.138244,-0.125879,2.147112,0.523705
0.523117,0.095308,0.001943,-0.00049,0.226895,0.125265,1.238473,-1.181242,-0.178238,2.559442,0.584462
0.551974,0.074949,0.00205,-0.000768,0.258594,0.163641,1.275768,-1.213235,-0.216452,2.846362,0.617307
0.584298,0.052373,0.002107,-0.001134,0.278424,0.187729,1.299376,-1.233484,-0.239538,3.00034,0.609093
0.618071,0.029578,0.00212,-0.001573,0.286387,0.197569,1.308707,-1.241977,-0.247477,3.01857,0.548462
0.651431,0.009089,0.002094,-0.002068,0.282488,0.19323,1.303588,-1.238697,-0.24025,2.900388,0.431592
0.682529,-0.006183,0.002036,-0.002597,0.266732,0.174815,1.284225,-1.223624,-0.217829,2.646835,0.261669
-0.639998,0.301653,-0.003144,-0.002471,0.255267,0.360522,1.251239,-1.196735,-0.18018,2.261088,0.049179
-0.604529,0.192402,-0.004484,-0.00341,0.208478,0.259866,1.205764,-1.158,-0.127263,1.750238,-0.186681
-0.58213,0.099201,-0.005721,-0.004188,0.15153,0.135054,1.149791,-1.107509,-0.059202,1.18385,-0.342481
-0.575729,0.031053,-0.006757,-0.004704,0.097586,0.00623,1.097489,-1.056811,0.008242,0.71011,-0.355588
-0.589421,-0.007609,-0.007503,-0.00488,0.055336,-0.111589,1.056524,-1.013932,0.064118,0.346902,-0.311134
-0.627617,-0.017791,-0.007842,-0.004621,0.024248,-0.211894,1.025336,-0.978872,0.108428,0.082219,-0.232295
0.676,0.091974,0.001403,-0.004653,-0.007991,-0.144371,1.002454,-0.95163,0.14117,-0.097807,-0.137864
0.643653,0.094515,0.00133,-0.004509,-0.02728,-0.167815,0.986639,-0.932206,0.162345,-0.206272,-0.041622
0.608835,0.089174,0.001264,-0.004249,-0.038615,-0.182764,0.977016,-0.920601,0.171952,-0.253159,0.047349
0.573096,0.077027,0.001203,-0.003872,-0.041942,-0.189094,0.973162,-0.916814,0.169992,-0.243633,0.124032
0.537717,0.059632,0.001148,-0.00338,-0.037186,-0.186533,0.975156,-0.920846,0.156465,-0.177102,0.187112
0.503848,0.038754,0.001099,-0.00277,-0.024265,-0.174682,0.983584,-0.932696,0.13137,-0.047063,0.239282
0.472662,0.016119,0.001055,-0.002045,-0.003102,-0.153052,0.999496,-0.952364,0.094708,0.158158,0.288193
0.445495,-0.006847,0.001018,-0.001204,0.026356,-0.121107,1.024314,-0.979851,0.046478,0.453638,0.34764
0.423916,-0.029252,0.044392,0.004007,0.064133,-0.07831,1.059691,-1.015157,-0.013319,0.855093,0.438165
0.074544,-1.252694,0.0037,0.006762,-0.031347,0.035863,1.107337,-1.058281,-0.084683,1.375607,0.586268
0.007899,-1.260902,-0.040898,0.001839,0.048411,0.146133,1.168846,-1.155675,-0.174977,0,0
-1.590441,-0.560796,-0.009443,0.005258,0.649563,-0.746059,2.496008,-2.399409,-0.309667,14.444177,1.828069
-1.730045,-0.666592,-0.011042,0.006182,0.569225,-0.557505,2.429576,-2.335273,-0.298054,13.803542,1.723851
-1.83169,-0.761659,-0.012179,0.006923,0.489685,-0.384561,2.365758,-2.273639,-0.286619,13.188812,1.622904
-1.898502,-0.845645,-0.012791,0.007549,0.410943,-0.227228,2.304557,-2.214506,-0.275363,12.599986,1.525291
-1.933618,-0.918193,-0.012812,0.008126,0.332997,-0.085505,2.245972,-2.157875,-0.264287,12.037064,1.431073
-1.940188,-0.978935,-0.012261,0.008675,0.255849,0.040609,2.190005,-2.103745,-0.25339,11.500049,1.340303
-1.921373,-1.027506,-0.011347,0.009113,0.179498,0.151111,2.136659,-2.052118,-0.242672,10.988945,1.253031
-1.880348,-1.063538,-0.01031,0.009342,0.103945,0.246004,2.085934,-2.003003,-0.232133,10.503759,1.1693
-1.820306,-1.08667,-0.00939,0.009265,0.029188,0.325287,2.037832,-1.956407,-0.221776,10.044498,1.089143
-1.744455,-1.09655,-0.008797,0.008801,-0.04477,0.388959,1.992355,-1.912341,-0.211601,9.611174,1.012583
-1.656022,-1.092842,-0.008493,0.008005,-0.117932,0.437021,1.949504,-1.870813,-0.201608,9.2038,0.939632
-1.55825,-1.075229,-0.008334,0.006988,-0.190296,0.469473,1.909283,-1.831833,-0.1918,8.822391,0.870289
-1.454405,-1.043423,-0.008172,0.005865,-0.261863,0.486315,1.871692,-1.79541,-0.182175,8.466965,0.804535
-1.347768,-0.997166,-0.007862,0.004748,-0.332632,0.487547,1.836734,-1.761554,-0.172737,8.137544,0.742338
-1.241638,-0.936242,-0.007257,0.00375,-0.402604,0.473168,1.804411,-1.730273,-0.163485,7.834148,0.683648
-1.139335,-0.86048,-0.006211,0.002985,-0.471779,0.443179,1.774724,-1.701576,-0.15442,7.556802,0.628395
-1.044189,-0.769761,-0.004627,0.002537,-0.540157,0.397581,1.747675,-1.675474,-0.145544,7.305531,0.57649
-0.959546,-0.664022,-0.002609,0.002371,-0.607737,0.336371,1.723266,-1.651975,-0.136857,7.080361,0.527824
-0.888761,-0.543264,-0.000311,0.002424,-0.67452,0.259552,1.701499,-1.631088,-0.12836,6.881319,0.48227
-0.835196,-0.407553,0.002115,0.002632,-0.740505,0.167123,1.682375,-1.612823,-0.120055,6.70843,0.43968
-0.801932,-0.257333,0.004515,0.002931,-0.800544,0.064386,1.665895,-1.597185,-0.11194,6.561721,0.39989
-0.787819,-0.09777,0.006707,0.003221,-0.824287,-0.017402,1.652059,-1.584176,-0.104013,6.441214,0.362718
-0.788344,0.062417,0.008499,0.003387,-0.806583,-0.072937,1.64087,-1.573797,-0.096272,6.346931,0.327969
-0.798741,0.214496,0.00984,0.003389,-0.747433,-0.10222,1.632326,-1.566048,-0.088715,6.278891,0.295435
-0.814073,0.349819,0.010737,0.003224,-0.646838,-0.105252,1.626428,-1.560931,-0.081339,6.237108,0.264902
-0.829235,0.459831,0.011201,0.002886,-0.504796,-0.082031,1.623175,-1.558447,-0.074141,6.221595,0.236148
-0.838958,0.536068,0.01124,0.002372,-0.321308,-0.032557,1.622568,-1.558596,-0.06712,6.232359,0.208951
-0.837817,0.570155,0.010865,0.001677,-0.096375,0.043168,1.624604,-1.56138,-0.060273,6.269403,0.183091
-0.820246,0.553812,0.010084,0.000797,0.170005,0.145145,1.629283,-1.5668,-0.053597,6.332729,0.158351
-0.780581,0.478889,0.008907,-0.000271,0.476592,0.272692,1.636603,-1.574856,-0.047091,6.42233,0.134528
-0.718592,0.347943,0.00742,-0.00149,0.714444,0.365745,1.646562,-1.585549,-0.040751,6.528575,0.110459
-0.646642,0.187294,0.005825,-0.002739,0.805694,0.382431,1.656805,-1.596532,-0.034339,6.612934,0.083254
-0.579246,0.026995,0.00433,-0.003896,0.746956,0.322413,1.663942,-1.604409,-0.027513,6.665755,0.053667
-0.531362,-0.102842,0.003141,-0.004836,0.538189,0.185684,1.667936,-1.609133,-0.020264,6.687055,0.021941
-0.516268,-0.176533,0.002431,-0.005453,0.239157,0.004769,1.668793,-1.610696,-0.01259,6.676856,-0.011685
-0.531166,-0.199244,0.002131,-0.005776,0.02107,-0.127155,1.666517,-1.609091,-0.004487,6.635188,-0.046948
-0.565711,-0.18979,0.002059,-0.005892,-0.104764,-0.203937,1.661114,-1.604308,0.004048,6.562085,-0.083562
-0.609193,-0.166864,0.002035,-0.005887,-0.138346,-0.225576,1.652592,-1.59634,0.013019,6.457591,-0.121206
-0.650537,-0.14895,0.001899,-0.005834,-0.079676,-0.192071,1.640957,-1.585178,0.022428,6.321759,-0.159525
-0.678244,-0.154282,0.001511,-0.005788,0.071246,-0.103424,1.626219,-1.570816,0.032278,6.154654,-0.198118
-0.68033,-0.200795,0.000732,-0.005812,0.314421,0.040367,1.608387,-1.553249,0.04256,5.956357,-0.23653
-0.648147,-0.299956,-0.000531,-0.005941,0.573632,0.19436,1.587473,-1.532478,0.053266,5.726968,-0.27424
-0.588362,-0.438579,-0.002169,-0.006092,0.738932,0.293727,1.563491,-1.508499,0.064386,5.466611,-0.31065
-0.511856,-0.597556,-0.004026,-0.006154,0.80907,0.33773,1.536457,-1.481312,0.075912,5.175991,-0.344847
-0.43003,-0.758049,-0.005941,-0.006015,0.784287,0.326466,1.506623,-1.451155,0.087737,4.876619,-0.368124
-0.355677,-0.901638,-0.007756,-0.005624,0.668223,0.261407,1.477539,-1.421671,0.098377,4.595664,-0.380029
-0.301874,-1.011325,-0.009304,-0.005005,0.462149,0.143067,1.450409,-1.394136,0.107308,4.334513,-0.384401
-0.280342,-1.072863,-0.010441,-0.004199,0.199941,-0.009592,1.425197,-1.368557,0.114516,4.092892,-0.382057
-0.29176,-1.088531,-0.011158,-0.003323,-0.021355,-0.142245,1.401872,-1.344941,0.119991,3.870539,-0.373784
-0.331436,-1.067731,-0.011507,-0.002516,-0.19533,-0.251306,1.380405,-1.323291,0.123733,3.66721,-0.360335
-0.394225,-1.019605,-0.011542,-0.001896,-0.321983,-0.336774,1.360776,-1.303611,0.125749,3.482696,-0.342416
-0.474635,-0.953039,-0.011336,-0.001473,-0.401315,-0.398649,1.34297,-1.285903,0.126046,3.316828,-0.320675
-0.566937,-0.876727,-0.010969,-0.001207,-0.433326,-0.436931,1.326977,-1.27017,0.12463,3.169491,-0.295695
-0.665268,-0.799234,-0.010523,-0.001059,-0.418016,-0.451621,1.312798,-1.256415,0.121506,3.040633,-0.26798
-0.763761,-0.729084,-0.010078,-0.000988,-0.355384,-0.442717,1.30044,-1.244641,0.116683,2.93027,-0.237944
-0.857164,-0.67372,-0.009707,-0.000951,-0.262219,-0.415909,1.289919,-1.234851,0.110165,2.838495,-0.2059
-0.944058,-0.632385,-0.009412,-0.000883,-0.186614,-0.387491,1.281258,-1.227048,0.101959,2.765485,-0.17205
-1.024725,-0.600677,-0.009161,-0.000718,-0.131745,-0.35854,1.274491,-1.221229,0.092059,2.711495,-0.136468
-1.099434,-0.574243,-0.008915,-0.000403,-0.097611,-0.329056,1.269658,-1.217388,0.080449,2.676862,-0.099094
-1.168372,-0.548801,-0.00864,0.000118,-0.084215,-0.299039,1.26681,-1.21552,0.067114,2.661995,-0.059719
-1.231582,-0.520137,-0.008297,0.000899,-0.091554,-0.268488,1.266002,-1.215618,0.052038,2.667371,-0.017982
-1.288905,-0.484118,-0.00785,0.001996,-0.119629,-0.237404,1.267298,-1.217676,0.035205,2.693514,0.02664
-1.339879,-0.436758,-0.007691,0.002647,-0.167114,-0.204757,1.270766,-1.221689,0.016601,2.740986,0.074833
-1.38192,-0.376528,-0.007682,0.002757,-0.213916,-0.154962,1.276479,-1.22765,-0.003792,2.803521,0.114359
-1.409448,-0.308571,-0.007535,0.002731,-0.254693,-0.085771,1.282795,-1.233883,-0.022794,2.853947,0.118553
-1.41833,-0.239508,-0.007236,0.002519,-0.291852,-0.001789,1.287122,-1.237969,-0.035804,2.883964,0.109571
-1.406435,-0.170657,-0.006768,0.002069,-0.325421,0.096933,1.289255,-1.239866,-0.042775,2.892201,0.086847
-1.371738,-0.102856,-0.006334,0.001801,-0.3554,0.210393,1.289107,-1.239782,-0.043223,2.877991,0.04988
-1.312273,-0.036406,-0.00584,0.001368,-0.381789,0.338593,1.286678,-1.237627,-0.037422,2.841332,-0.001313
-1.226312,0.029042,-0.005234,0.000575,-0.404148,0.477485,1.282055,-1.233355,-0.025474,2.782889,-0.066201
-1.119387,0.093847,-0.004512,-0.000591,-0.415828,0.565779,1.275415,-1.226962,-0.007371,2.704029,-0.143773
-1.006404,0.157566,-0.003688,-0.002028,-0.414506,0.582083,1.267027,-1.218443,0.016901,2.606894,-0.232613
-0.902822,0.218944,-0.002777,-0.003597,-0.400184,0.526396,1.257262,-1.207794,0.047353,2.496443,-0.320902
-0.823008,0.277165,-0.001803,-0.005121,-0.372299,0.401647,1.246946,-1.19557,0.081074,2.389304,-0.355706
-0.777323,0.33223,-0.000797,-0.006386,-0.329241,0.216226,1.237146,-1.18338,0.109673,2.287719,-0.371044
-0.774102,0.377769,0.000199,-0.00714,-0.27549,-0.002495,1.227551,-1.171325,0.132591,2.188403,-0.372177
-0.808315,0.411389,0.001173,-0.007301,-0.224185,-0.177687,1.217835,-1.159402,0.149818,2.088712,-0.359868
-0.869265,0.433891,0.00213,-0.006881,-0.176195,-0.304277,1.207743,-1.147606,0.161342,1.986517,-0.334826
-0.946623,0.447362,0.003076,-0.005893,-0.131519,-0.382263,1.197094,-1.135933,0.167149,1.880225,-0.297849
-1.030406,0.454741,0.004018,-0.004359,-0.090157,-0.411647,1.18578,-1.124372,0.167218,1.768809,-0.24993
-1.110877,0.459384,0.004968,-0.002305,-0.052109,-0.392428,1.173775,-1.112914,0.161523,1.653854,-0.197295
-1.179174,0.46292,0.00594,0.000234,-0.016669,-0.326349,1.162074,-1.102251,0.151771,1.567619,-0.201789
-1.231104,0.456813,0.006943,0.003237,0.020335,-0.223686,1.156267,-1.096545,0.148217,1.544995,-0.238898
-1.260279,0.438871,0.007976,0.006705,0.059608,-0.086181,1.157268,-1.096503,0.152606,1.58843,-0.29514
-1.259319,0.409603,0.009039,0.010638,0.101152,0.086164,1.165168,-1.102125,0.164936,1.698562,-0.371524
-1.220532,0.371145,0.010132,0.015035,0.144965,0.293351,1.180183,-1.113412,0.185207,1.876744,-0.47136
-1.136091,0.327557,0.011255,0.019897,0.191049,0.53538,1.202637,-1.130362,0.213421,2.124776,-0.600123
-1.847962,-0.173518,0.051191,-0.015232,0.246252,0.022243,1.232941,-1.152976,0.249576,2.444524,-0.765158
2.142274,-4.569111,0.011407,-0.016609,0.521062,-0.11363,1.271553,-1.181255,0.293672,2.837498,-0.975233
2.295895,-4.61688,0.01155,-0.018018,0.625151,-0.162819,1.31895,-1.215197,0.34571,3.304494,-1.239949
0.287889,-5.228467,0.012595,-0.014011,0.319033,-0.569869,1.375595,-1.254804,0.40569,3.845359,-1.569075
0.370536,-5.286165,0.014085,-0.014634,0.360621,-0.603003,1.441909,-1.300075,0.473612,21.255215,-8.311289
1.683297,-0.102503,0.009443,-0.005258,0.834327,0.93608,2.113123,-1.740404,-1.060984,9.707896,4.384096
1.851165,0.102912,0.011042,-0.006182,0.849038,0.736993,2.033157,-1.755006,-0.86174,9.454536,3.261884
1.955637,0.332709,0.012179,-0.006923,0.865542,0.553843,1.977608,-1.771774,-0.678103,9.29361,2.324176
1.99925,0.567826,0.012791,-0.007549,0.883838,0.386636,1.944113,-1.790772,-0.51014,9.232518,1.539393
1.989009,0.791075,0.012812,-0.008126,0.903928,0.235379,1.929727,-1.812066,-0.357917,9.269328,0.876733
1.935054,0.989045,0.012261,-0.008675,0.925811,0.100077,1.931176,-1.835635,-0.221456,9.394269,0.310541
1.848839,1.152925,0.011347,-0.009113,0.949488,-0.019265,1.945145,-1.861273,-0.100673,9.592794,-0.177268
1.741504,1.278273,0.01031,-0.009342,0.974959,-0.122643,1.968507,-1.888748,0.004529,9.848859,-0.59699
1.622798,1.364145,0.00939,-0.009265,1.002226,-0.210053,1.998497,-1.917828,0.094246,10.147453,-0.952443
1.500597,1.412004,0.008797,-0.008801,1.031289,-0.281493,2.0328,-1.948314,0.168557,10.476037,-1.242907
1.380884,1.424735,0.008493,-0.008005,1.062149,-0.336963,2.069579,-1.980251,0.227408,10.825064,-1.464997
1.267968,1.405888,0.008334,-0.006988,1.094809,-0.376461,2.107474,-2.013795,0.270685,11.187916,-1.614127
1.164792,1.359148,0.008172,-0.005865,1.12927,-0.39999,2.145567,-2.049101,0.298275,11.560558,-1.685479
1.073248,1.288005,0.007862,-0.004748,1.165534,-0.407553,2.183354,-2.086324,0.310062,11.941129,-1.674554
0.994431,1.195543,0.007257,-0.00375,1.203603,-0.399156,2.220705,-2.12562,0.305933,12.329572,-1.577398
0.928841,1.084326,0.006211,-0.002985,1.24348,-0.374804,2.257834,-2.167145,0.285774,12.727334,-1.390596
0.876527,0.956328,0.004627,-0.002537,1.285166,-0.334508,2.295274,-2.211004,0.2495,13.137137,-1.111119
0.837179,0.812888,0.002609,-0.002371,1.328666,-0.278277,2.333845,-2.257103,0.197143,13.56279,-0.736049
0.810187,0.654699,0.000311,-0.002424,1.373981,-0.206125,2.374636,-2.305297,0.128768,14.00901,-0.262251
0.794683,0.481798,-0.002115,-0.002632,1.421114,-0.118067,2.418968,-2.355443,0.044436,14.466563,0.298927
0.788647,0.295551,-0.004515,-0.002931,1.464919,-0.019421,2.463107,-2.402245,-0.050485,14.721858,0.747715
0.786375,0.10878,-0.006707,-0.003221,1.475047,0.058538,2.476044,-2.41517,-0.124636,14.603167,1.03061
0.78765,-0.070635,-0.008499,-0.003387,1.446352,0.110486,2.450474,-2.388879,-0.172596,14.097671,1.149973
0.792928,-0.235076,-0.00984,-0.003389,1.378834,0.136404,2.384989,-2.323321,-0.194325,13.200121,1.098835
0.802434,-0.37575,-0.010737,-0.003224,1.272497,0.13627,2.278856,-2.218506,-0.189814,11.907411,0.878996
0.816138,-0.482696,-0.011201,-0.002886,1.127341,0.110062,2.131973,-2.074444,-0.159058,10.218141,0.503202
0.833535,-0.544462,-0.01124,-0.002372,0.943366,0.057757,1.945029,-1.891145,-0.10205,8.133564,0.000893
0.852961,-0.547241,-0.010865,-0.001677,0.720573,-0.020666,1.719993,-1.66862,-0.018782,5.661938,-0.568494
0.869426,-0.472874,-0.010084,-0.000797,0.458963,-0.125229,1.461461,-1.406879,0.090751,2.836874,-1.083302
0.866709,-0.29573,-0.008907,0.000271,0.159772,-0.255271,1.181585,-1.107171,0.225873,0.297926,-1.009148
0.795191,-0.071486,-0.00742,0.00149,-0.068056,-0.350745,0.987575,-0.878525,0.326484,-0.719891,-0.159798
